#Parameters = {Curva=0; DistanciaX=50; DistanciaY=50; Hcooper=0.035; Hfr=1.565; La=14; Lamda=61.2322; Lf=15; Lfdiv=15.30805; Lp=27; Placa=100; Wa=2; Wf=3; Wfdiv=1.6548; Wp=26.11}
#"Frequency / MHz"	"S2,2 [Mag]"	"S2,2 [Pha in deg.]"	"Ref.Imp. [Mag]"	"Ref.Imp. [Pha in deg.]"
#---------------------------------------------------------------------------------------------
1656.0000000000	0.97921112920370	145.90797751769	92.956108211626	0.0000000000000
1658.0000000000	0.98186946236231	145.74597243587	92.956108211626	0.0000000000000
1660.0000000000	0.98469645991266	145.56522219655	92.956108211626	0.0000000000000
1662.0000000000	0.98765820370639	145.36495805921	92.956108211626	0.0000000000000
1664.0000000000	0.99071911004843	145.14450387588	92.956108211626	0.0000000000000
1666.0000000000	0.99384293298551	144.90356224860	92.956108211626	0.0000000000000
1668.0000000000	0.99699331261150	144.64202941256	92.956108211626	0.0000000000000
1670.0000000000	1.0001341581357	144.35998974083	92.956108211626	0.0000000000000
1672.0000000000	1.0032289085051	144.05777458153	92.956108211626	0.0000000000000
1674.0000000000	1.0062429978298	143.73593205067	92.956108211626	0.0000000000000
1676.0000000000	1.0091426138563	143.39519021858	92.956108211626	0.0000000000000
1678.0000000000	1.0118955552082	143.03640768911	92.956108211626	0.0000000000000
1680.0000000000	1.0144712568668	142.66069058233	92.956108211626	0.0000000000000
1682.0000000000	1.0168417026686	142.26921258784	92.956108211626	0.0000000000000
1684.0000000000	1.0189810087816	141.86331863612	92.956108211626	0.0000000000000
1686.0000000000	1.0208661359919	141.44440843102	92.956108211626	0.0000000000000
1688.0000000000	1.0224767508517	141.01407028784	92.956108211626	0.0000000000000
1690.0000000000	1.0237955848228	140.57390608613	92.956108211626	0.0000000000000
1692.0000000000	1.0248081793477	140.12559841768	92.956108211626	0.0000000000000
1694.0000000000	1.0255036557499	139.67087145751	92.956108211626	0.0000000000000
1696.0000000000	1.0258743631665	139.21150027137	92.956108211626	0.0000000000000
1698.0000000000	1.0259159092128	138.74931643925	92.956108211626	0.0000000000000
1700.0000000000	1.0256272893086	138.28609403868	92.956108211626	0.0000000000000
1702.0000000000	1.0250108064390	137.82363997868	92.956108211626	0.0000000000000
1704.0000000000	1.0240728043964	137.36375251450	92.956108211626	0.0000000000000
1706.0000000000	1.0228221076725	136.90820472130	92.956108211626	0.0000000000000
1708.0000000000	1.0212713466279	136.45869071951	92.956108211626	0.0000000000000
1710.0000000000	1.0194358751903	136.01683575712	92.956108211626	0.0000000000000
1712.0000000000	1.0173346444675	135.58426767998	92.956108211626	0.0000000000000
1714.0000000000	1.0149891233517	135.16248358123	92.956108211626	0.0000000000000
1716.0000000000	1.0124233796436	134.75281336203	92.956108211626	0.0000000000000
1718.0000000000	1.0096649460211	134.35660404618	92.956108211626	0.0000000000000
1720.0000000000	1.0067420398265	133.97491195664	92.956108211626	0.0000000000000
1722.0000000000	1.0036865609353	133.60878141514	92.956108211626	0.0000000000000
1724.0000000000	1.0005311041024	133.25899197464	92.956108211626	0.0000000000000
1726.0000000000	0.99731008831265	132.92619870447	92.956108211626	0.0000000000000
1728.0000000000	0.99405877747881	132.61081358274	92.956108211626	0.0000000000000
1730.0000000000	0.99081365406086	132.31309746761	92.956108211626	0.0000000000000
1732.0000000000	0.98761112799306	132.03305313180	92.956108211626	0.0000000000000
1734.0000000000	0.98448743767291	131.77042558185	92.956108211626	0.0000000000000
1736.0000000000	0.98147883835036	131.52480707418	92.956108211626	0.0000000000000
1738.0000000000	0.97861983434783	131.29542857395	92.956108211626	0.0000000000000
1740.0000000000	0.97594454725983	131.08139248246	92.956108211626	0.0000000000000
1742.0000000000	0.97348439585353	130.88148694690	92.956108211626	0.0000000000000
1744.0000000000	0.97126883846763	130.69428874518	92.956108211626	0.0000000000000
1746.0000000000	0.96932504839529	130.51817852749	92.956108211626	0.0000000000000
1748.0000000000	0.96767659877161	130.35133325084	92.956108211626	0.0000000000000
1750.0000000000	0.96634403633787	130.19167116503	92.956108211626	0.0000000000000
1752.0000000000	0.96534382194879	130.03708964676	92.956108211626	0.0000000000000
1754.0000000000	0.96468884392613	129.88521401353	92.956108211626	0.0000000000000
1756.0000000000	0.96438753586390	129.73369007072	92.956108211626	0.0000000000000
1758.0000000000	0.96444418206555	129.58003974574	92.956108211626	0.0000000000000
1760.0000000000	0.96485839156223	129.42182680356	92.956108211626	0.0000000000000
1762.0000000000	0.96562584463481	129.25653052180	92.956108211626	0.0000000000000
1764.0000000000	0.96673742413461	129.08181940181	92.956108211626	0.0000000000000
1766.0000000000	0.96817997825829	128.89532760294	92.956108211626	0.0000000000000
1768.0000000000	0.96993640332701	128.69484328032	92.956108211626	0.0000000000000
1770.0000000000	0.97198560992501	128.47833025732	92.956108211626	0.0000000000000
1772.0000000000	0.97430322545856	128.24391702870	92.956108211626	0.0000000000000
1774.0000000000	0.97686159770457	127.98991651902	92.956108211626	0.0000000000000
1776.0000000000	0.97963026054439	127.71487870972	92.956108211626	0.0000000000000
1778.0000000000	0.98257655548815	127.41757496514	92.956108211626	0.0000000000000
1780.0000000000	0.98566583939155	127.09699032527	92.956108211626	0.0000000000000
1782.0000000000	0.98886184122326	126.75236736048	92.956108211626	0.0000000000000
1784.0000000000	0.99212730913148	126.38318209533	92.956108211626	0.0000000000000
1786.0000000000	0.99542424211077	125.98918799128	92.956108211626	0.0000000000000
1788.0000000000	0.99871458017195	125.57030681134	92.956108211626	0.0000000000000
1790.0000000000	1.0019605350223	125.12672689696	92.956108211626	0.0000000000000
1792.0000000000	1.0051246098902	124.65883482281	92.956108211626	0.0000000000000
1794.0000000000	1.0081706384411	124.16719649010	92.956108211626	0.0000000000000
1796.0000000000	1.0110634520376	123.65261001476	92.956108211626	0.0000000000000
1798.0000000000	1.0137698049080	123.11597206831	92.956108211626	0.0000000000000
1800.0000000000	1.0162581483363	122.55838372736	92.956108211626	0.0000000000000
1802.0000000000	1.0184994529516	121.98109600894	92.956108211626	0.0000000000000
1804.0000000000	1.0204667173364	121.38545271871	92.956108211626	0.0000000000000
1806.0000000000	1.0221361603170	120.77291627970	92.956108211626	0.0000000000000
1808.0000000000	1.0234863065610	120.14508614930	92.956108211626	0.0000000000000
1810.0000000000	1.0244993700640	119.50353936756	92.956108211626	0.0000000000000
1812.0000000000	1.0251599629776	118.85003031027	92.956108211626	0.0000000000000
1814.0000000000	1.0254568177431	118.18629838301	92.956108211626	0.0000000000000
1816.0000000000	1.0253815273217	117.51417997094	92.956108211626	0.0000000000000
1818.0000000000	1.0249293535316	116.83555973006	92.956108211626	0.0000000000000
1820.0000000000	1.0240991730541	116.15221129274	92.956108211626	0.0000000000000
1822.0000000000	1.0228933294503	115.46608093941	92.956108211626	0.0000000000000
1824.0000000000	1.0213177936253	114.77898887314	92.956108211626	0.0000000000000
1826.0000000000	1.0193820530653	114.09280150483	92.956108211626	0.0000000000000
1828.0000000000	1.0170992087812	113.40931841580	92.956108211626	0.0000000000000
1830.0000000000	1.0144858571934	112.73031483488	92.956108211626	0.0000000000000
1832.0000000000	1.0115619161921	112.05751637058	92.956108211626	0.0000000000000
1834.0000000000	1.0083508882320	111.39252469645	92.956108211626	0.0000000000000
1836.0000000000	1.0048788515775	110.73686912373	92.956108211626	0.0000000000000
1838.0000000000	1.0011754331136	110.09200342571	92.956108211626	0.0000000000000
1840.0000000000	0.99727288578714	109.45919970076	92.956108211626	0.0000000000000
1842.0000000000	0.99320595785675	108.83962081045	92.956108211626	0.0000000000000
1844.0000000000	0.98901204304038	108.23424655620	92.956108211626	0.0000000000000
1846.0000000000	0.98473025603662	107.64387229878	92.956108211626	0.0000000000000
1848.0000000000	0.98040139445689	107.06907140342	92.956108211626	0.0000000000000
1850.0000000000	0.97606793896911	106.51017092545	92.956108211626	0.0000000000000
1852.0000000000	0.97177333296711	105.96730679089	92.956108211626	0.0000000000000
1854.0000000000	0.96756104760709	105.44028878037	92.956108211626	0.0000000000000
1856.0000000000	0.96347541571421	104.92865227584	92.956108211626	0.0000000000000
1858.0000000000	0.95955964547510	104.43162119923	92.956108211626	0.0000000000000
1860.0000000000	0.95585654386907	103.94813946536	92.956108211626	0.0000000000000
1862.0000000000	0.95240735017374	103.47681539234	92.956108211626	0.0000000000000
1864.0000000000	0.94925121124677	103.01592879028	92.956108211626	0.0000000000000
1866.0000000000	0.94642511834719	102.56345509914	92.956108211626	0.0000000000000
1868.0000000000	0.94396274110906	102.11704775350	92.956108211626	0.0000000000000
1870.0000000000	0.94189438784754	101.67409717139	92.956108211626	0.0000000000000
1872.0000000000	0.94024659126892	101.23174622144	92.956108211626	0.0000000000000
1874.0000000000	0.93904126925541	100.78682787637	92.956108211626	0.0000000000000
1876.0000000000	0.93829579619233	100.33606218999	92.956108211626	0.0000000000000
1878.0000000000	0.93802235258726	99.875980597000	92.956108211626	0.0000000000000
1880.0000000000	0.93822815965502	99.403004052023	92.956108211626	0.0000000000000
1882.0000000000	0.93891485210205	98.913497477883	92.956108211626	0.0000000000000
1884.0000000000	0.94007865526541	98.403802343313	92.956108211626	0.0000000000000
1886.0000000000	0.94171074110255	97.870309480860	92.956108211626	0.0000000000000
1888.0000000000	0.94379671681139	97.309496786484	92.956108211626	0.0000000000000
1890.0000000000	0.94631716787034	96.717974736594	92.956108211626	0.0000000000000
1892.0000000000	0.94924807722990	96.092465757725	92.956108211626	0.0000000000000
1894.0000000000	0.95256086503728	95.429964551575	92.956108211626	0.0000000000000
1896.0000000000	0.95622285002323	94.727670995254	92.956108211626	0.0000000000000
1898.0000000000	0.96019796635811	93.983030185615	92.956108211626	0.0000000000000
1900.0000000000	0.96444680164366	93.193760525325	92.956108211626	0.0000000000000
1902.0000000000	0.96892749429938	92.357854692174	92.956108211626	0.0000000000000
1904.0000000000	0.97359596403330	91.473563749337	92.956108211626	0.0000000000000
1906.0000000000	0.97840652005828	90.539439729868	92.956108211626	0.0000000000000
1908.0000000000	0.98331220030761	89.554280484086	92.956108211626	0.0000000000000
1910.0000000000	0.98826566013299	88.517157243909	92.956108211626	0.0000000000000
1912.0000000000	0.99321912555744	87.427359460170	92.956108211626	0.0000000000000
1914.0000000000	0.99812516501751	86.284395679802	92.956108211626	0.0000000000000
1916.0000000000	1.0029369242399	85.087992475375	92.956108211626	0.0000000000000
1918.0000000000	1.0076084568085	83.838040293222	92.956108211626	0.0000000000000
1920.0000000000	1.0120955614790	82.534607878136	92.956108211626	0.0000000000000
1922.0000000000	1.0163550191783	81.177873487108	92.956108211626	0.0000000000000
1924.0000000000	1.0203459321178	79.768190330344	92.956108211626	0.0000000000000
1926.0000000000	1.0240295160115	78.305943343831	92.956108211626	0.0000000000000
1928.0000000000	1.0273692212226	76.791634322124	92.956108211626	0.0000000000000
1930.0000000000	1.0303310759749	75.225827612082	92.956108211626	0.0000000000000
1932.0000000000	1.0328836595631	73.609163710668	92.956108211626	0.0000000000000
1934.0000000000	1.0349984102986	71.942268746389	92.956108211626	0.0000000000000
1936.0000000000	1.0366497457426	70.225843729669	92.956108211626	0.0000000000000
1938.0000000000	1.0378148182241	68.460565689418	92.956108211626	0.0000000000000
1940.0000000000	1.0384741561241	66.647149802704	92.956108211626	0.0000000000000
1942.0000000000	1.0386108653879	64.786277831989	92.956108211626	0.0000000000000
1944.0000000000	1.0382118099445	62.878648145824	92.956108211626	0.0000000000000
1946.0000000000	1.0372661539319	60.924927990486	92.956108211626	0.0000000000000
1948.0000000000	1.0357665771149	58.925769041935	92.956108211626	0.0000000000000
1950.0000000000	1.0337088569766	56.881819470274	92.956108211626	0.0000000000000
1952.0000000000	1.0310918508016	54.793670861743	92.956108211626	0.0000000000000
1954.0000000000	1.0279169499130	52.661938887138	92.956108211626	0.0000000000000
1956.0000000000	1.0241891926624	50.487149830429	92.956108211626	0.0000000000000
1958.0000000000	1.0199159753046	48.269859888468	92.956108211626	0.0000000000000
1960.0000000000	1.0151073688282	46.010593849975	92.956108211626	0.0000000000000
1962.0000000000	1.0097764774577	43.709846064272	92.956108211626	0.0000000000000
1964.0000000000	1.0039390202084	41.368098634216	92.956108211626	0.0000000000000
1966.0000000000	0.99761286825353	38.985829845699	92.956108211626	0.0000000000000
1968.0000000000	0.99081840984553	36.563506403262	92.956108211626	0.0000000000000
1970.0000000000	0.98357845139866	34.101609919147	92.956108211626	0.0000000000000
1972.0000000000	0.97591774556308	31.600599722753	92.956108211626	0.0000000000000
1974.0000000000	0.96786297646069	29.060984465580	92.956108211626	0.0000000000000
1976.0000000000	0.95944265005512	26.483286419410	92.956108211626	0.0000000000000
1978.0000000000	0.95068674561091	23.868060248945	92.956108211626	0.0000000000000
1980.0000000000	0.94162704274305	21.215908634044	92.956108211626	0.0000000000000
1982.0000000000	0.93229621215137	18.527489627789	92.956108211626	0.0000000000000
1984.0000000000	0.92272812744745	15.803534776906	92.956108211626	0.0000000000000
1986.0000000000	0.91295745311620	13.044849260157	92.956108211626	0.0000000000000
1988.0000000000	0.90301956102664	10.252344712768	92.956108211626	0.0000000000000
1990.0000000000	0.89295007179591	7.4270355796130	92.956108211626	0.0000000000000
1992.0000000000	0.88278486437365	4.5700622568330	92.956108211626	0.0000000000000
1994.0000000000	0.87255989318441	1.6827000690392	92.956108211626	0.0000000000000
1996.0000000000	0.86231030029609	-1.2336213634668	92.956108211626	0.0000000000000
1998.0000000000	0.85207117032363	-4.1773097275201	92.956108211626	0.0000000000000
2000.0000000000	0.84187649089369	-7.1465954564978	92.956108211626	0.0000000000000
2002.0000000000	0.83175928789927	-10.139520264887	92.956108211626	0.0000000000000
2004.0000000000	0.82175103718516	-13.153931782256	92.956108211626	0.0000000000000
2006.0000000000	0.81188206525633	-16.187470274464	92.956108211626	0.0000000000000
2008.0000000000	0.80218056041747	-19.237569215853	92.956108211626	0.0000000000000
2010.0000000000	0.79267319004088	-22.301449178363	92.956108211626	0.0000000000000
2012.0000000000	0.78338391537599	-25.376123979470	92.956108211626	0.0000000000000
2014.0000000000	0.77433487092085	-28.458399877751	92.956108211626	0.0000000000000
2016.0000000000	0.76554550847312	-31.544893333121	92.956108211626	0.0000000000000
2018.0000000000	0.75703298604849	-34.632031255509	92.956108211626	0.0000000000000
2020.0000000000	0.74881163495379	-37.716077001644	92.956108211626	0.0000000000000
2022.0000000000	0.74089342069493	-40.793150909401	92.956108211626	0.0000000000000
2024.0000000000	0.73328774489271	-43.859232023928	92.956108211626	0.0000000000000
2026.0000000000	0.72600136622975	-46.910236509568	92.956108211626	0.0000000000000
2028.0000000000	0.71903918352595	-49.941968804737	92.956108211626	0.0000000000000
2030.0000000000	0.71240326762570	-52.950226534637	92.956108211626	0.0000000000000
2032.0000000000	0.70609425696533	-55.930786941167	92.956108211626	0.0000000000000
2034.0000000000	0.70011074959686	-58.879461674509	92.956108211626	0.0000000000000
2036.0000000000	0.69445007319891	-61.792126732917	92.956108211626	0.0000000000000
2038.0000000000	0.68910837383111	-64.664715456647	92.956108211626	0.0000000000000
2040.0000000000	0.68408084445523	-67.493326832461	92.956108211626	0.0000000000000
2042.0000000000	0.67936234277026	-70.274199373015	92.956108211626	0.0000000000000
2044.0000000000	0.67494757634328	-73.003762068152	92.956108211626	0.0000000000000
2046.0000000000	0.67083143000212	-75.678628774075	92.956108211626	0.0000000000000
2048.0000000000	0.66700928694473	-78.295670222877	92.956108211626	0.0000000000000
2050.0000000000	0.66347753580126	-80.852018552124	92.956108211626	0.0000000000000
2052.0000000000	0.66023366725874	-83.345064908066	92.956108211626	0.0000000000000
2054.0000000000	0.65727658822400	-85.772541664576	92.956108211626	0.0000000000000
2056.0000000000	0.65460677946398	-88.132480761815	92.956108211626	0.0000000000000
2058.0000000000	0.65222689836036	-90.423244523425	92.956108211626	0.0000000000000
2060.0000000000	0.65014128636441	-92.643547614841	92.956108211626	0.0000000000000
2062.0000000000	0.64835646195340	-94.792571208409	92.956108211626	0.0000000000000
2064.0000000000	0.64688093167626	-96.869768766389	92.956108211626	0.0000000000000
2066.0000000000	0.64572546667694	-98.875083190736	92.956108211626	0.0000000000000
2068.0000000000	0.64490266020658	-100.80887322889	92.956108211626	0.0000000000000
2070.0000000000	0.64442684902864	-102.67187609805	92.956108211626	0.0000000000000
2072.0000000000	0.64431421903052	-104.46537375516	92.956108211626	0.0000000000000
2074.0000000000	0.64458183171640	-106.19103557994	92.956108211626	0.0000000000000
2076.0000000000	0.64524797930158	-107.85098977297	92.956108211626	0.0000000000000
2078.0000000000	0.64633131568190	-109.44780912738	92.956108211626	0.0000000000000
2080.0000000000	0.64785087180138	-110.98451670032	92.956108211626	0.0000000000000
2082.0000000000	0.64982493364359	-112.46453756190	92.956108211626	0.0000000000000
2084.0000000000	0.65227118052147	-113.89169252232	92.956108211626	0.0000000000000
2086.0000000000	0.65520573154781	-115.27016100492	92.956108211626	0.0000000000000
2088.0000000000	0.65864296479063	-116.60439929469	92.956108211626	0.0000000000000
2090.0000000000	0.66259471816995	-117.89912926481	92.956108211626	0.0000000000000
2092.0000000000	0.66707016714050	-119.15927363803	92.956108211626	0.0000000000000
2094.0000000000	0.67207489586601	-120.38990953478	92.956108211626	0.0000000000000
2096.0000000000	0.67761118802113	-121.59614670193	92.956108211626	0.0000000000000
2098.0000000000	0.68367700038558	-122.78309638495	92.956108211626	0.0000000000000
2100.0000000000	0.69026660877608	-123.95581224935	92.956108211626	0.0000000000000
2102.0000000000	0.69736938306138	-125.11918852136	92.956108211626	0.0000000000000
2104.0000000000	0.70497066808068	-126.27797089060	92.956108211626	0.0000000000000
2106.0000000000	0.71305137740605	-127.43656196168	92.956108211626	0.0000000000000
2108.0000000000	0.72158774012601	-128.59919761880	92.956108211626	0.0000000000000
2110.0000000000	0.73055211396827	-129.76967120316	92.956108211626	0.0000000000000
2112.0000000000	0.73991280572567	-130.95148191832	92.956108211626	0.0000000000000
2114.0000000000	0.74963385369101	-132.14772664617	92.956108211626	0.0000000000000
2116.0000000000	0.75967671137547	-133.36114353074	92.956108211626	0.0000000000000
2118.0000000000	0.76999866892998	-134.59405247118	92.956108211626	0.0000000000000
2120.0000000000	0.78055480577346	-135.84843144417	92.956108211626	0.0000000000000
2122.0000000000	0.79129763033916	-137.12586763285	92.956108211626	0.0000000000000
2124.0000000000	0.80217715618218	-138.42762130560	92.956108211626	0.0000000000000
2126.0000000000	0.81314196475908	-139.75461816969	92.956108211626	0.0000000000000
2128.0000000000	0.82413911928522	-141.10748864542	92.956108211626	0.0000000000000
2130.0000000000	0.83511466549813	-142.48657623918	92.956108211626	0.0000000000000
2132.0000000000	0.84601338813145	-143.89198563588	92.956108211626	0.0000000000000
2134.0000000000	0.85678009988157	-145.32359032501	92.956108211626	0.0000000000000
2136.0000000000	0.86735913588041	-146.78110892497	92.956108211626	0.0000000000000
2138.0000000000	0.87769539516755	-148.26405152168	92.956108211626	0.0000000000000
2140.0000000000	0.88773360574260	-149.77176657866	92.956108211626	0.0000000000000
2142.0000000000	0.89741893112541	-151.30351548245	92.956108211626	0.0000000000000
2144.0000000000	0.90669810785298	-152.85843682768	92.956108211626	0.0000000000000
2146.0000000000	0.91551793507188	-154.43553735132	92.956108211626	0.0000000000000
2148.0000000000	0.92382736335546	-156.03381804497	92.956108211626	0.0000000000000
2150.0000000000	0.93157585392883	-157.65217480383	92.956108211626	0.0000000000000
2152.0000000000	0.93871501419797	-159.28944259906	92.956108211626	0.0000000000000
2154.0000000000	0.94519758075302	-160.94446340604	92.956108211626	0.0000000000000
2156.0000000000	0.95097873004803	-162.61597555472	92.956108211626	0.0000000000000
2158.0000000000	0.95601512753218	-164.30271891273	92.956108211626	0.0000000000000
2160.0000000000	0.96026554834618	-166.00343493976	92.956108211626	0.0000000000000
2162.0000000000	0.96369105986142	-167.71680106002	92.956108211626	0.0000000000000
2164.0000000000	0.96625495948809	-169.44150578233	92.956108211626	0.0000000000000
2166.0000000000	0.96792290597200	-171.17616801642	92.956108211626	0.0000000000000
2168.0000000000	0.96866320091572	-172.91943806221	92.956108211626	0.0000000000000
2170.0000000000	0.96844630877950	-174.66990619215	92.956108211626	0.0000000000000
2172.0000000000	0.96724545774472	-176.42616690956	92.956108211626	0.0000000000000
2174.0000000000	0.96503675413001	-178.18675748567	92.956108211626	0.0000000000000
2176.0000000000	0.96179873314385	-179.95020291155	92.956108211626	0.0000000000000
2178.0000000000	0.95751286862136	178.28508100124	92.956108211626	0.0000000000000
2180.0000000000	0.95216355955315	176.52063794847	92.956108211626	0.0000000000000
2182.0000000000	0.94573803322396	174.75814884839	92.956108211626	0.0000000000000
2184.0000000000	0.93822645770051	172.99930730642	92.956108211626	0.0000000000000
2186.0000000000	0.92962194943079	171.24597016243	92.956108211626	0.0000000000000
2188.0000000000	0.91992066705648	169.50002299044	92.956108211626	0.0000000000000
2190.0000000000	0.90912194813054	167.76351682103	92.956108211626	0.0000000000000
2192.0000000000	0.89722805667743	166.03863379403	92.956108211626	0.0000000000000
2194.0000000000	0.88424462754794	164.32773997054	92.956108211626	0.0000000000000
