#Parameters = {Curva=0; DistanciaX=50; DistanciaY=50; Hcooper=0.035; Hfr=1.565; La=14; Lamda=61.2322; Lf=15; Lfdiv=15.30805; Lp=27; Placa=100; Wa=2; Wf=3; Wfdiv=1.6548; Wp=26.11}
#"Frequency / MHz"	"VSWR2 [Magnitude]"
#-------------------------------------
3256.0000000000	68.769551782503
3258.0000000000	69.303514677705
3260.0000000000	70.160733827516
3262.0000000000	71.330081652359
3264.0000000000	72.801547316842
3266.0000000000	74.566226440625
3268.0000000000	76.613960839611
3270.0000000000	78.929080258621
3272.0000000000	81.491591065098
3274.0000000000	84.273676371727
3276.0000000000	87.235536388214
3278.0000000000	90.326324381404
3280.0000000000	93.477897713575
3282.0000000000	96.608528170316
3284.0000000000	99.617063918102
3286.0000000000	102.39329513439
3288.0000000000	104.81825209101
3290.0000000000	106.77178086172
3292.0000000000	108.14768861167
3294.0000000000	108.85864203014
3296.0000000000	108.85060966649
3298.0000000000	108.10976290585
3300.0000000000	106.66122655959
3302.0000000000	104.57073828628
3304.0000000000	101.93230437674
3306.0000000000	98.860009021080
3308.0000000000	95.478039152317
3310.0000000000	91.904916842161
3312.0000000000	88.254184447776
3314.0000000000	84.619274012975
3316.0000000000	81.081161884072
3318.0000000000	77.699705172728
3320.0000000000	74.521726698102
3322.0000000000	71.579113602347
3324.0000000000	68.892537836759
3326.0000000000	66.475884422857
3328.0000000000	64.335194616167
3330.0000000000	62.474913032814
3332.0000000000	60.895776833437
3334.0000000000	59.598305299838
3336.0000000000	58.585276398742
3338.0000000000	57.859162329058
3340.0000000000	57.427785315666
3342.0000000000	57.301720554811
3344.0000000000	57.497962939104
3346.0000000000	58.040128528313
3348.0000000000	58.961460562116
3350.0000000000	60.307603120990
3352.0000000000	62.140122959255
3354.0000000000	64.542236232685
3356.0000000000	67.629571543702
3358.0000000000	71.560200160584
3360.0000000000	76.558115894456
3362.0000000000	82.949956365431
3364.0000000000	91.220848976024
3366.0000000000	102.13261097548
3368.0000000000	116.93631776047
3370.0000000000	137.84480367994
3372.0000000000	169.17459222781
3374.0000000000	220.57738548022
3376.0000000000	319.00683198510
3378.0000000000	578.92254809377
3380.0000000000	3078.9995855228
3382.0000000000	1.0000000000000
3384.0000000000	1.0000000000000
3386.0000000000	1.0000000000000
3388.0000000000	1.0000000000000
3390.0000000000	1.0000000000000
3392.0000000000	1.0000000000000
3394.0000000000	1.0000000000000
3396.0000000000	1.0000000000000
3398.0000000000	1.0000000000000
3400.0000000000	1.0000000000000
3402.0000000000	1.0000000000000
3404.0000000000	1.0000000000000
3406.0000000000	1.0000000000000
3408.0000000000	1.0000000000000
3410.0000000000	1.0000000000000
3412.0000000000	1.0000000000000
3414.0000000000	1.0000000000000
3416.0000000000	1.0000000000000
3418.0000000000	1.0000000000000
3420.0000000000	1.0000000000000
3422.0000000000	1.0000000000000
3424.0000000000	1.0000000000000
3426.0000000000	1.0000000000000
3428.0000000000	1.0000000000000
3430.0000000000	1.0000000000000
3432.0000000000	1.0000000000000
3434.0000000000	1.0000000000000
3436.0000000000	1.0000000000000
3438.0000000000	1133.3556358938
3440.0000000000	415.01219961068
3442.0000000000	253.53972348313
3444.0000000000	182.85921885046
3446.0000000000	143.56628390947
3448.0000000000	118.81506362207
3450.0000000000	102.00029665298
3452.0000000000	90.007252643989
3454.0000000000	81.179754483335
3456.0000000000	74.559621581941
3458.0000000000	69.558970429493
3460.0000000000	65.801740391800
3462.0000000000	63.041613651046
3464.0000000000	61.117009183271
3466.0000000000	59.925432444456
3468.0000000000	59.408678395278
3470.0000000000	59.546178142699
3472.0000000000	60.351425835849
3474.0000000000	61.875425158701
3476.0000000000	64.213266577003
3478.0000000000	67.519407583565
3480.0000000000	72.033997046070
3482.0000000000	78.130024833516
3484.0000000000	86.401614456494
3486.0000000000	97.839618825813
3488.0000000000	114.20428431191
3490.0000000000	138.93869656198
3492.0000000000	179.76050078035
3494.0000000000	258.26814828239
3496.0000000000	466.36179668116
3498.0000000000	2501.4906971215
3500.0000000000	1.0000000000000
